Frame,Visibility,X,Y,theta,l
000269,1,514.7149999999999,323.03,103.35337020724072,3.0525276411524875
000270,1,509.14,342.595,99.8127853124826,4.165948271402314
000271,1,503.96000000000004,367.525,101.14385821588907,4.397922805143351
000272,0,0,0,0,0
000273,0,0,0,0,0
000274,0,0,0,0,0
000275,0,0,0,0,0
000276,0,0,0,0,0
000277,1,522.67,294.07,-70.00662541736544,4.767315806614887
000278,1,526.745,277.465,-71.03632996493427,3.7695954690125624
000279,1,532.345,266.15999999999997,-48.10602709561608,1.3702645729931349
000280,1,536.625,258.52,-50.75240469381984,1.4462451382804866
000281,1,542.5,253.7,0,0
000282,1,547.4,252.72,0,0
000283,1,549.8499999999999,242.33,-81.06940989958082,3.5429507476113766
000284,1,553.3,222.95,-81.36286858492974,3.995309750194593
000285,1,555.0,214.975,-71.87505974782734,3.2145022942906794
000286,1,557.3499999999999,199.6,-77.59258147259901,2.5597851472340434
000287,1,560.9,189.62,0,0
000288,1,587.75,200.93,33.69006752597972,7.030824987154801
000289,1,619.0,222.75,38.82319881739591,8.21477327745567
000290,1,649.0,249.75,44.78857741896089,9.581362116108512
000291,1,679.7,282.125,49.745524188393965,10.21381539876259
000292,1,709.35,319.3,54.74364128703723,10.654224514247835
000293,1,739.4000000000001,357.15,47.39500551687227,9.306583691129633
000294,1,771.8,368.375,16.66273383333204,7.515585472869011
000295,1,804.1,379.15,22.39960354577808,8.003905296791034
000296,1,795.3,357.65,-134.29959748776457,14.461414177043654
000297,1,750.55,315.95000000000005,-139.95325747784221,10.646360880601431
000298,1,670.3,261.1,-154.53665493812846,9.303762679690436
000299,1,632.45,245.43,-158.19859051364824,8.347005451058479
000300,1,631.55,244.67000000000002,18.21287327022853,8.158737647455027
000301,1,565.5999999999999,233.75,-178.37885408634654,5.302122216622333
000302,1,533.15,221.72500000000002,-130.10761128981136,10.322476689244672
000303,1,518.0999999999999,204.3,-132.70938995736145,10.615083607772469
000304,1,486.20000000000005,172.5,-141.2419143474151,9.104943712072018
000305,1,457.9,147.4,-146.6114864238885,5.2697248505021665
000306,1,465.4,145.36,14.743562836470929,2.3576259245266233
000307,1,479.37,149.46,22.380135051959453,2.2061731573020484
000308,1,492.69,154.2,34.07719528013066,2.4629250902128774
000309,1,507.03,162.48000000000002,34.56252464888165,3.278658262155434
000310,1,523.3499999999999,175.56,42.754257434104844,4.330819783828464
000311,1,538.36,192.1,49.25383643611912,5.1477762189124086
000312,1,551.19,211.74,57.35535986508376,4.560394719758359
000313,1,565.72,232.9,63.1721259896856,5.849615371971042
000314,1,579.45,257.76,62.00285263875697,5.368239935025273
000315,1,591.58,287.5,78.20657031508962,5.577741478412185
000316,1,604.6600000000001,317.08,63.9144002217186,6.413267497929574
000317,1,617.19,350.04,68.29456325389461,6.65161634491948
000318,1,628.89,356.28499999999997,-32.66814308122643,2.565896529480469
000319,1,642.3299999999999,352.32,-9.462322208025826,2.554760262725293
000320,1,652.89,352.26,0.0,2.759999999999991
000321,1,659.85,353.1,9.462322208025373,2.1897945109073254
000322,1,672.69,357.9,21.801409486351695,2.5848791074245967
000323,1,683.5250000000001,364.885,41.69066372393637,2.082366442295879
000324,1,697.3,376.96000000000004,34.23746277685721,2.6127571643763803
000325,1,710.95,392.755,61.14570403821233,3.750643278159093
000326,1,722.7,410.315,50.00971794650428,4.170182849708151
000327,1,734.505,430.29,61.05935155624784,4.639356097563544
000328,1,745.0799999999999,454.895,66.94615999600552,4.4178190320564115
000329,1,755.065,478.585,59.458836662932214,4.417923720482261
000330,0,0,0,0,0
000331,1,696.225,367.11,-124.77683252950182,13.087731850859432
000332,1,663.075,323.81,-136.20411588988517,9.9264356644266
000333,1,635.01,296.78999999999996,-139.86588820666012,6.252143632387195
000334,1,583.8,270.065,-169.71049513552117,5.010581303601413
000335,1,583.65,269.82500000000005,11.297634603525935,4.568525473279117
000336,1,562.1500000000001,268.57,175.20986927763659,3.5925478424093247
000337,1,517.81,205.175,-128.0861684879023,7.019581540234416
000338,1,493.82,175.55,-127.87498365109819,4.90275432792628
000339,1,483.71500000000003,163.94,-136.974934010882,4.411431173666876
000340,1,466.29999999999995,149.53500000000003,-153.434948822922,2.40377307581228
000341,1,520.435,175.84,46.44555404462782,7.147588754258333
000342,1,551.9749999999999,207.895,31.559304320680873,9.734785565178118
000343,1,595.175,244.27,42.82683758216764,12.959981674369757
000344,1,640.065,286.605,52.188537142736614,10.284388654655176
000345,1,682.35,331.96500000000003,49.36489826517835,12.867774671636125
000346,1,727.3299999999999,377.84,0.0,5.439999999999998
000347,1,766.075,385.79499999999996,17.415070063197344,9.238476606021148
000348,1,807.51,398.84000000000003,20.519317160823917,9.129211356957365
000349,1,849.45,418.19500000000005,27.95553089753856,7.924722392614143
000350,1,843.135,395.3,34.598702095012506,5.071984325685519
000351,1,803.505,350.11,-133.67907510147137,13.34311526593399
000352,1,767.105,315.955,-142.60333068978943,9.245390743500272
000353,1,731.865,290.275,-148.40587524113678,7.014716672824366
000354,1,698.9200000000001,273.11,-162.67519547825412,7.01841150118742
000355,1,669.3,264.42999999999995,-167.14660783896375,5.16953576252261
000356,1,639.995,261.045,-179.35817718883317,6.695420076440362
000357,1,613.355,263.42,164.00455684479726,4.717650368562696
000358,1,600.685,257.23,-124.99687515592659,9.66816554471426
000359,1,574.505,222.495,-128.087258641864,8.04881668321502
000360,1,554.745,201.28500000000003,88.0780440410674,2.2362580352007693
000361,1,553.595,215.9,95.7893718304842,3.6184561625090836
000362,1,551.94,234.48000000000002,99.46232220802523,4.379589021814721
000363,1,549.92,256.865,90.0,4.825000000000003
000364,1,548.2950000000001,281.465,90.75583714835373,5.685494701431004
000365,1,545.39,309.21500000000003,97.56397316502314,4.937967699367835
000366,1,542.105,336.685,96.55289491311079,5.6519244510166695
000367,1,539.655,354.185,148.31870378230184,1.7802949193883475
000368,1,535.7349999999999,356.88,142.40180540107968,1.1800953351318708
000369,1,531.2750000000001,363.715,135.0,1.3222896808188471
000370,1,527.03,372.71500000000003,127.95147997348721,1.64229260486673
000371,1,517.45,401.37,102.71824934637411,2.952439669154989
000372,1,517.335,400.985,98.48523693538402,3.422462563710513
000373,1,507.945,440.83000000000004,102.45295279383248,3.686736361607646
000374,1,515.65,421.96500000000003,-68.58968191070525,7.889450234331918
000375,1,530.9849999999999,387.475,-61.83368476714673,8.082069660674794
000376,1,536.8900000000001,372.21500000000003,-64.81273209070551,6.602781610806156
000377,1,551.75,344.67999999999995,-67.19211990019656,5.391567490071893
000378,1,564.615,323.9,-49.21316267614135,4.186779788811443
000379,1,578.6800000000001,307.315,-53.60272845282846,3.7581278583890265
000380,1,592.69,293.445,-47.714305592402624,3.2103309798212565
000381,1,603.925,284.44500000000005,-22.89450254436219,2.96888026030013
000382,1,616.45,278.9,-22.22962109123764,2.4846730167166964
000383,1,628.765,276.885,10.729951624083082,2.712425114173625
000384,1,639.49,277.385,3.8404824739224326,2.1648614274359126
000385,1,650.435,280.2,8.376005477427016,2.4713609610900584
000386,1,661.235,280.125,-61.37687828351951,5.417014860603587
000387,1,673.72,255.97500000000002,-57.927937434096705,5.009553373305877
000388,1,685.28,235.56,-56.81369246617264,4.7317755652608815
000389,1,696.155,217.7,-49.11592665874484,4.285513388148496
000390,1,707.63,204.28,-44.056390129430746,3.00561141866341
000391,1,718.905,193.22,-37.82396338006603,2.462341365448736
000392,1,729.85,184.87,-37.100308385734785,2.9840241285887696
000393,1,740.365,178.605,-25.934386441997606,2.640956266203589
000394,1,745.62,179.325,142.77525579036242,4.521086705649446
000395,1,728.265,188.68,149.88367638968717,5.73982795909427
000396,1,700.185,207.62,136.5109219637914,7.642946094275432
000397,1,667.495,231.305,137.79374901690454,9.429870094545317
000398,1,637.865,257.56,131.5339688169974,8.362692449205545
000399,1,605.505,287.395,139.73816719694022,9.245196049841194
000400,1,572.92,319.765,129.2021456148405,8.084696964017883
000401,1,543.01,348.16499999999996,172.85273934298056,6.389649833911118
000402,1,512.22,349.57500000000005,174.3156712564952,6.512021575517102
000403,1,481.52,354.28499999999997,166.82317873463157,6.953065870535109
000404,1,448.975,363.285,158.08993343987083,6.3647191611256515
000405,1,418.33500000000004,374.2,158.04818630447159,6.36658660508125
000406,0,0,0,0,0
000407,0,0,0,0,0
000408,1,413.45,362.78,0,0
000409,1,521.96,302.59,-18.308777748272323,12.924260133562782
000410,1,575.355,283.65,-14.375937785239113,10.4316405708786
000411,1,621.49,275.28999999999996,-6.672988019381905,8.175383783040408
000412,1,644.04,273.8,-1.2250060766374233,7.9518174023301
000413,1,686.115,273.28,0.0,9.245000000000005
000414,1,725.605,270.605,-41.905941941082894,10.218446555127668
000415,1,765.52,237.015,-37.348211986731584,10.54136732117802
000416,1,803.275,210.385,-35.029560898477314,8.127192012005112
000417,1,840.1700000000001,189.58,161.5650511770781,4.648548160447541
000418,1,817.275,192.5,168.71950532755787,5.72561132107307
000419,1,779.69,204.42000000000002,156.50534316423224,5.84452735471394
000420,1,748.675,217.14,155.15822752188842,7.807408340800398
000421,1,717.22,234.23,151.17444691178065,6.802940540677962
000422,1,687.0699999999999,255.225,151.13827857486066,5.914678774033296
000423,1,656.7449999999999,277.62,142.55979566612575,6.530323498878139
000424,1,629.2650000000001,302.83,137.64534804873475,6.66451236025564
000425,1,601.88,330.58500000000004,136.1158034301352,6.354559386771076
000426,1,576.565,350.78499999999997,-172.9924501827767,6.352452282386708
000427,1,550.645,347.0,177.39060439773385,5.710921554355288
000428,1,526.02,346.28999999999996,179.03803439918286,5.360755543764344
000429,1,501.655,348.28,170.15244302588337,4.034442340646349
000430,1,489.645,350.265,174.77297963985706,4.774856018771661
000431,1,468.135,357.18,160.6306649592226,4.94487866382987
000432,1,444.545,366.33500000000004,160.22330036658187,4.861753798784954
000433,0,0,0,0,0
000434,0,0,0,0,0
000435,1,505.53,316.675,-30.652014888725613,6.776866901452325
000436,1,553.635,291.16999999999996,-24.468036505782027,8.860763228977506
000437,1,593.37,275.415,-16.004783946443897,8.613885592460557
000438,1,630.825,266.835,-4.094273911036593,7.07305096828802
000439,1,663.3499999999999,263.53499999999997,-33.67872631878189,7.005863615572313
000440,1,697.2750000000001,225.0,-44.18935369452769,10.745563037831005
000441,1,728.8,194.56,-41.55491353675991,8.472307831990038
000442,1,742.06,181.945,-31.92318827387737,5.172264977744312
000443,1,698.665,215.825,138.92960048897342,5.365412379305067
000444,1,680.475,237.07999999999998,121.73351915341613,6.7019120406045225
000445,1,680.685,236.14999999999998,-58.65797189980595,5.584973142281003
000446,1,645.5999999999999,286.4,-66.25050550713335,5.462600113499061
000447,1,631.15,314.45000000000005,-60.85936626660589,6.468771135231167
000448,1,624.12,328.22,-61.88679112394353,4.138236339311739
000449,1,608.95,332.65,-23.459024081461394,2.8887713651308915
000450,1,595.27,335.37,-20.854458039578414,2.2472205054244485
000451,1,582.12,340.57000000000005,-26.92767785104059,3.5330581653858797
000452,1,568.87,349.72,-31.53479190518766,2.581181899828097
000453,1,556.12,362.27,-52.73359809902266,2.8900692033236712
000454,1,543.85,376.6,-49.30446896050829,3.297347418759495
000455,0,0,0,0,0
000456,1,552.0999999999999,355.18,-63.15270588665141,5.447127683467685
000457,1,565.12,332.67999999999995,-62.0205256115203,4.348241023678411
000458,1,576.4000000000001,314.02,-52.02839623894946,3.120576869747018
000459,1,586.25,300.68,-63.43494882292103,2.9516097302997326
000460,1,594.88,291.88,-21.801409486351627,3.2310988842806982
000461,1,602.81,286.76,-12.994616791916963,1.6009996876951653
000462,1,608.75,284.72,-41.63353933657151,0.7224956747275038
000463,1,615.05,285.08000000000004,36.86989764584511,0.5999999999999602
000464,1,620.5699999999999,288.32,38.659808254092745,0.7683749084919266
000465,1,630.11,285.32,-33.69006752598257,0.6489992295834954
000466,1,639.71,285.26,22.3801350519607,1.1030865786510033
000467,1,643.73,285.8,0,0
000468,1,653.03,287.53999999999996,14.743562836470103,1.1788129622632926
000469,1,662.75,292.52,33.69006752598008,1.51433153569487
000470,1,672.1700000000001,291.26,-36.86989764584445,1.4999999999999944
000471,1,680.3299999999999,288.08000000000004,-45.00000000000097,1.1879393923933845
000472,1,690.59,285.98,6.842773412631197,1.5107613974417016
000473,1,699.04,286.06,-2.045408488887297,1.681071087134635
000474,1,707.03,287.6,36.02737338510199,0.8160882305241408
000475,1,715.49,291.44,37.87498365109632,1.3682105101189825
000476,1,717.3499999999999,284.96,-77.19573393471272,1.3536617007214131
000477,1,717.71,278.48,-82.23483398157434,1.3322161986704653
000478,1,718.97,274.16,0,0
000479,1,720.77,274.04,0,0
000480,1,722.33,274.16,0,0
000481,1,724.13,294.56,0,0
