Frame,Visibility,X,Y,theta,l
000049,1,1051.65,769.0,75.33845225139079,8.88946005109424
000050,1,1066.25,829.05,89.16158502559738,10.25109750221897
000051,1,1081.15,896.05,87.34580448659321,7.558108228915499
000052,1,1096.25,986.2,75.81888761319773,9.59231463203745
000053,0,0,0,0,0
000054,0,0,0,0,0
000055,0,0,0,0,0
000056,0,0,0,0,0
000057,0,0,0,0,0
000058,0,0,0,0,0
000059,0,0,0,0,0
000060,0,0,0,0,0
000061,0,0,0,0,0
000062,0,0,0,0,0
000063,0,0,0,0,0
000064,0,0,0,0,0
000065,0,0,0,0,0
000066,1,875.29,615.85,0,0
000067,1,875.36,616.39,0,0
000068,1,875.36,616.81,0,0
000069,1,875.36,616.39,0,0
000070,1,875.36,616.39,0,0
000071,1,875.1,616.6,0,0
000072,1,875.1,616.56,0,0
000073,1,876.8,620.06,0,0
000074,1,877.8,624.16,0,0
000075,1,878.5,629.56,0,0
000076,1,877.5,634.96,0,0
000077,1,877.4,636.96,0,0
000078,1,878.6,636.46,0,0
000079,1,884.0,626.26,0,0
000080,1,892.0999999999999,604.91,-50.3009265165256,3.44419801985888
000081,1,902.5,537.75,-78.19756579221578,3.4223529917295523
000082,1,897.88,501.34,-96.70983680775718,3.081103698352268
000083,1,893.095,468.42,-95.61865729512016,4.340855330461953
000084,1,889.5999999999999,439.12,-109.98310652190005,4.213691967859045
000085,1,885.29,413.88,-118.41266144307282,4.161249812255934
000086,1,881.96,390.48,-118.0529187059059,3.444706083252963
000087,1,878.865,367.875,-107.2476415071926,3.052253266031518
000088,1,875.56,350.06,-117.70380814245246,2.9253546793508223
000089,1,855.405,317.03,-104.31822595660302,3.9424643308469145
000090,1,852.3050000000001,323.44,123.6414293547154,1.633592666486995
000091,1,850.1700000000001,338.53499999999997,104.01620997940232,3.4682596500261953
000092,1,848.165,351.62,106.47370106289546,3.6498253382867585
000093,1,845.5699999999999,369.495,101.91208470887966,2.5192508807183254
000094,1,845.115,390.675,98.41384284083732,3.998030765264309
000095,1,842.4449999999999,414.64,85.05985080005286,3.774019740276927
000096,1,840.31,440.15999999999997,94.58797812407335,3.2504153580734725
000097,1,836.81,502.725,93.02194652464937,4.931858169087981
000098,1,834.74,534.7850000000001,92.67254886905127,2.7880324603562525
000099,0,0,0,0,0
000100,0,0,0,0,0
000101,0,0,0,0,0
000102,0,0,0,0,0
000103,0,0,0,0,0
000104,0,0,0,0,0
000105,0,0,0,0,0
000106,1,721.0999999999999,575.6949999999999,-136.39394434333707,3.052068970387096
000107,1,714.085,565.565,-142.37144828958003,2.039178756264369
000108,0,0,0,0,0
000109,0,0,0,0,0
000110,0,0,0,0,0
000111,1,693.745,557.62,-173.2021174997141,2.281035948861817
000112,1,692.56,561.075,157.82600760389383,1.2850389099167203
000113,1,687.975,567.23,129.57757476479978,1.608796133759643
000114,1,684.4100000000001,583.095,122.30526601519013,1.7214601360472983
000115,1,684.625,571.005,-112.28558764683358,0.9888629834309369
000116,1,686.03,560.97,-105.72092778582234,1.402462120700612
000117,1,685.435,552.87,-81.62281627589553,1.4757455742776582
000118,1,686.3,547.095,-90.0,1.1850000000000023
000119,1,686.95,542.99,0,0
000120,1,688.46,542.02,0,0
000121,1,690.62,541.59,0,0
000122,1,705.62,531.77,0,0
000123,1,714.26,529.18,0,0
000124,1,722.46,527.45,0,0
000125,1,731.21,528.31,0,0
000126,1,739.73,531.55,0,0
000127,1,748.36,535.155,26.56505117707799,0.7267220926874063
000128,1,758.57,541.9100000000001,25.54202098841109,1.2523977004130964
000129,1,767.155,548.4449999999999,34.522576403993526,1.0498809456314466
000130,1,787.5,572.6300000000001,49.16650488554692,1.070560600806917
000131,1,798.135,588.875,29.48348589785894,2.854689124931118
000132,1,809.4549999999999,605.275,38.36181870705163,1.6515598687301634
000133,1,818.1600000000001,604.525,-51.993904954155596,0.9581883948368211
000134,1,828.2,592.0550000000001,-41.61627116966879,1.3777245733455212
000135,1,837.8050000000001,583.96,-32.305266015190135,1.7214601360472983
000136,1,847.415,579.59,-3.5263729475551995,1.7883861439857143
000137,1,858.47,575.96,0,0
000138,1,879.1,575.49,0,0
000139,1,890.54,578.94,0,0
000140,1,852.37,557.77,-145.0079798014419,5.737081139394857
000141,1,816.4649999999999,547.1600000000001,-174.05417918016485,5.695640877021672
000142,1,789.37,545.0,174.1674362548088,3.7393582337080518
000143,1,766.05,548.6500000000001,162.09555249375163,3.415406271587617
000144,1,746.99,559.02,131.53177074108203,2.337733945512162
000145,1,731.1400000000001,563.8199999999999,-132.04922089099367,3.4340209667385713
000146,1,704.66,525.66,0,0
000147,1,696.27,515.21,0,0
000148,0,0,0,0,0
000149,0,0,0,0,0
000150,1,670.1,511.84,0,0
000151,1,663.92,517.5,0,0
000152,1,657.58,523.55,0,0
000153,0,0,0,0,0
000154,0,0,0,0,0
000155,0,0,0,0,0
000156,0,0,0,0,0
000157,0,0,0,0,0
000158,0,0,0,0,0
000159,0,0,0,0,0
000160,0,0,0,0,0
000161,0,0,0,0,0
000162,0,0,0,0,0
000163,0,0,0,0,0
000164,0,0,0,0,0
000165,0,0,0,0,0
000166,0,0,0,0,0
